date,OMI1,OMI2,phase,phase_angle,magnitude
1941-01-25,0.40422,1.84288,4.0,167.62857580250775,1.8866903
1941-01-26,0.08709,1.87487,4.0,177.34045285501705,1.8768915
1941-01-27,-0.24917,1.84778,5.0,187.6799116512384,1.8645043
1941-01-28,-0.5906,1.76031,5.0,198.54707081944758,1.8567444
1941-01-29,-0.9238,1.61574,5.0,209.75878008746514,1.8611883
1941-01-30,-1.23654,1.42087,5.0,221.03206077658967,1.8835876
1941-01-31,-1.51791,1.18496,6.0,232.02253811583373,1.9256637
1941-02-01,-1.75822,0.91876,6.0,242.41062720451177,1.9837987
1941-02-02,-1.94892,0.63373,6.0,251.98703749423714,2.0493665
1941-02-03,-2.08262,0.34151,6.0,260.687464153983,2.1104348
1941-02-04,-2.15337,0.05355,6.0,268.57546229687466,2.1540356
1941-02-05,-2.15705,-0.21924,7.0,275.8035453264142,2.1681631
1941-02-06,-2.09192,-0.4666,7.0,282.5739241306636,2.1433256
1941-02-07,-1.95909,-0.67917,7.0,289.12021716756203,2.0734766
1941-02-08,-1.76306,-0.84872,7.0,295.7057129770824,1.9567081
1941-02-09,-1.5119,-0.96874,7.0,302.6494511689166,1.7956332
1941-02-10,-1.21703,-1.03519,7.0,310.3840592125596,1.5977423
1941-02-11,-0.89249,-1.04741,8.0,319.5659386224908,1.3760836
1941-02-12,-0.55368,-1.0089,8.0,331.2422084499601,1.1508435
1941-02-13,-0.21588,-0.92737,8.0,346.895648875197,0.9521656
1941-02-14,0.10714,-0.81419,1.0,7.496531174036505,0.8212091
1941-02-15,0.40401,-0.68294,1.0,30.607483671693586,0.793493
1941-02-16,0.66606,-0.54782,2.0,50.56343956916217,0.8624051
1941-02-17,0.88729,-0.42205,2.0,64.56134967507158,0.9825526
1941-02-18,1.06415,-0.31664,2.0,73.42951932936288,1.1102594
1941-02-19,1.1953,-0.23969,2.0,78.66103339252861,1.2190952
1941-02-20,1.28149,-0.19604,2.0,81.30242579143183,1.2963982
1941-02-21,1.32541,-0.18731,2.0,81.95609688185459,1.3385801
1941-02-22,1.33155,-0.21219,2.0,80.94572436658306,1.3483509
1941-02-23,1.30593,-0.26688,2.0,78.45006250842835,1.3329209
1941-02-24,1.25568,-0.34559,2.0,74.61195633016214,1.3023689
1941-02-25,1.18847,-0.44107,2.0,69.63889035206542,1.2676765
1941-02-26,1.11184,-0.5451,2.0,63.88274728411248,1.2382739
1941-02-27,1.03245,-0.649,2.0,57.846454696659606,1.2194892
1941-02-28,0.95556,-0.74411,2.0,52.09153215380958,1.211113
1941-03-01,0.88466,-0.82224,2.0,47.09432865713521,1.2077674
1941-03-02,0.83283,-0.8644,1.0,43.934370009725654,1.2003305
1941-03-03,0.77724,-0.88987,1.0,41.134968793677814,1.181512
1941-03-04,0.72684,-0.88238,1.0,39.47919618551347,1.1431934
1941-03-05,0.68004,-0.83956,1.0,39.00732420205364,1.0804237
1941-03-06,0.63487,-0.76135,1.0,39.82384961787352,0.9913192
1941-03-07,0.58917,-0.64969,1.0,42.20324641869692,0.8770509
1941-03-08,0.54062,-0.50828,2.0,46.76600122839568,0.7420368
1941-03-09,0.4868,-0.34229,2.0,54.887299665179626,0.5950938
1941-03-10,0.42521,-0.15792,2.0,69.62535788963395,0.4535882
1941-03-11,0.35336,0.03787,3.0,96.1171066153666,0.3553835
1941-03-12,0.26901,0.23771,3.0,131.46534131692087,0.358988
1941-03-13,0.17034,0.43404,4.0,158.5723604888352,0.4662687
1941-03-14,0.0564,0.61933,4.0,174.79664603536733,0.6218928
1941-03-15,-0.07253,0.78635,5.0,185.26983896428,0.7896879
1941-03-16,-0.2144,0.92857,5.0,193.00133117097207,0.9530003
1941-03-17,-0.36505,1.04066,5.0,199.3302072353717,1.1028303
1941-03-18,-0.51821,1.11914,5.0,204.8461677683391,1.2332947
1941-03-19,-0.66605,1.1629,5.0,209.80188804658562,1.3401339
1941-03-20,-0.80026,1.17313,5.0,214.3001657182932,1.4200881
1941-03-21,-0.91343,1.15281,5.0,218.3915757039761,1.4708246
1941-03-22,-1.00008,1.10569,5.0,222.1288689793272,1.4908757
1941-03-23,-1.05717,1.03534,6.0,225.59771350846523,1.4797086
1941-03-24,-1.08402,0.94453,6.0,228.9336605617559,1.4377887
1941-03-25,-1.08197,0.83516,6.0,232.33586913055754,1.3668033
1941-03-26,-1.05381,0.70848,6.0,236.0869270867255,1.2698265
1941-03-27,-1.00334,0.56556,6.0,240.59103019837283,1.1517593
1941-03-28,-0.93496,0.4078,6.0,246.4346917660853,1.020025
1941-03-29,-0.85326,0.23735,6.0,254.45511138295973,0.8856566
1941-03-30,-0.76279,0.05748,6.0,265.69062399951326,0.7649527
1941-03-31,-0.66775,-0.12735,7.0,280.79750588275436,0.6797853
1941-04-01,-0.57183,-0.31148,7.0,298.5774544197497,0.65116
1941-04-02,-0.47806,-0.48828,8.0,315.6059368711397,0.6833438
1941-04-03,-0.38871,-0.6505,8.0,329.1393299349141,0.75779
1941-04-04,-0.30535,-0.79073,8.0,338.8853261908731,0.8476394
1941-04-05,-0.22895,-0.90191,8.0,345.75632365538803,0.9305158
1941-04-06,-0.16015,-0.97788,8.0,350.69908651219026,0.9909073
1941-04-07,-0.0995,-1.01382,8.0,354.3947337773129,1.0186909
1941-04-08,-0.04787,-1.00673,8.0,357.277636858677,1.0078675
1941-04-09,-0.00662,-0.95572,8.0,359.60313481522905,0.9557429
1941-04-10,0.0223,-0.86229,1.0,1.4814171009221297,0.8625783
1941-04-11,0.0365,-0.73037,1.0,2.8609575626877017,0.7312814
1941-04-12,0.03367,-0.56624,1.0,3.402938729259205,0.5672402
1941-04-13,0.01205,-0.37821,1.0,1.8248609835387128,0.3784019
1941-04-14,-0.02894,-0.17611,8.0,350.6680391876949,0.178472
1941-04-15,-0.08845,0.02931,6.0,251.66616355886595,0.0931798
1941-04-16,-0.16421,0.22715,5.0,215.86370724344772,0.2802892
1941-04-17,-0.25278,0.40691,5.0,211.84931301362943,0.4790339
1941-04-18,-0.34996,0.55914,5.0,212.0420279297526,0.6596283
1941-04-19,-0.45119,0.67586,5.0,213.72624453113104,0.8126249
1941-04-20,-0.55178,0.75096,5.0,216.3071869171538,0.9318809
1941-04-21,-0.64699,0.78049,5.0,219.65715607140777,1.0137852
1941-04-22,-0.73208,0.76288,5.0,223.8197273596188,1.0573207
1941-04-23,-0.80222,0.69902,6.0,228.9325069146011,1.0640422
1941-04-24,-0.85253,0.59227,6.0,235.2115022953323,1.0380709
1941-04-25,-0.87818,0.44836,6.0,242.95314672839373,0.9860157
1941-04-26,-0.87474,0.27508,6.0,252.54317195274473,0.9169728
1941-04-27,-0.83861,0.08184,6.0,264.42615151413634,0.8425939
1941-04-28,-0.76753,-0.12097,7.0,278.9566791536647,0.7770045
1941-04-29,-0.661,-0.32278,7.0,296.0272158120067,0.7356004
1941-04-30,-0.52052,-0.51363,7.0,314.6182738674886,0.7312707
1941-05-01,-0.34947,-0.68494,8.0,332.9684218295789,0.7689422
1941-05-02,-0.15288,-0.83005,8.0,349.5641234181513,0.8440114
1941-05-03,0.06311,-0.9444,1.0,3.823134817861387,0.9465063
1941-05-04,0.29168,-1.02549,1.0,15.877335976776095,1.0661646
1941-05-05,0.52583,-1.07258,1.0,26.11630251145371,1.1945397
1941-05-06,0.75871,-1.08622,1.0,34.93377915547504,1.3249584
1941-05-07,0.98385,-1.06774,1.0,42.65846647590851,1.4519054
1941-05-08,1.19528,-1.01876,2.0,49.558410350208305,1.5705305
1941-05-09,1.38755,-0.94076,2.0,55.86269820104229,1.6764022
1941-05-10,1.55566,-0.83496,2.0,61.77647874765937,1.7655697
1941-05-11,1.6949,-0.70236,2.0,67.49107212655944,1.8346649
1941-05-12,1.80069,-0.54423,2.0,73.18339048567812,1.8811355
1941-05-13,1.86849,-0.36297,2.0,79.0067271163164,1.9034185
1941-05-14,1.89417,-0.16327,2.0,85.07350609030115,1.9011936
1941-05-15,1.87485,0.04683,3.0,91.4308363628623,1.8754348
1941-05-16,1.8104,0.25597,3.0,98.04762941045611,1.828406
1941-05-17,1.70481,0.45125,3.0,104.82575020301888,1.7635204
1941-05-18,1.56618,0.62156,3.0,111.64633148249149,1.6850094
1941-05-19,1.40504,0.76029,3.0,118.41854114154799,1.5975538
1941-05-20,1.23174,0.86605,3.0,125.11147618080506,1.505731
1941-05-21,1.05457,0.94129,3.0,131.75152072085584,1.4135574
1941-05-22,0.87905,0.99023,4.0,138.40379668431225,1.3241165
1941-05-23,0.70807,1.01717,4.0,145.1575419892425,1.2393538
1941-05-24,0.54246,1.02557,4.0,152.1240638945659,1.1601969
1941-05-25,0.38166,1.01771,4.0,159.4430293274629,1.0869213
1941-05-26,0.22435,0.99478,4.0,167.29086608266846,1.0197648
1941-05-27,0.06905,0.95715,4.0,175.8737589339597,0.9596374
1941-05-28,-0.08533,0.90469,5.0,185.38817473262085,0.9087052
1941-05-29,-0.23905,0.83705,5.0,195.93861528183567,0.8705157
1941-05-30,-0.3911,0.75394,5.0,207.41764531439335,0.8493437
1941-05-31,-0.53899,0.65531,5.0,219.4371676643126,0.8484936
1941-06-01,-0.67863,0.54169,6.0,231.40274406122953,0.8683125
1941-06-02,-0.80446,0.4146,6.0,242.7344729382771,0.9050133
1941-06-03,-0.91006,0.27715,6.0,253.06239128424534,0.9513261
1941-06-04,-0.98896,0.1345,6.0,262.2552075416797,0.9980642
1941-06-05,-1.03593,-0.00607,7.0,270.3357190172217,1.0359478
1941-06-06,-1.04798,-0.13597,7.0,277.39253517225177,1.0567638
1941-06-07,-1.02491,-0.24674,7.0,283.5359835783612,1.0541922
1941-06-08,-0.96909,-0.33158,7.0,288.88869197909764,1.0242465
1941-06-09,-0.88482,-0.38647,7.0,293.59465180506703,0.9655389
1941-06-10,-0.7778,-0.41034,7.0,297.8145570272538,0.8794042
1941-06-11,-0.65472,-0.40479,7.0,301.72702188584134,0.7697488
1941-06-12,-0.52317,-0.37344,7.0,305.51933697566835,0.6427786
1941-06-13,-0.39146,-0.32129,7.0,309.3773683647951,0.5064269
1941-06-14,-0.26838,-0.25405,7.0,313.42879869007754,0.3695527
1941-06-15,-0.16273,-0.17769,8.0,317.51628494188054,0.2409456
1941-06-16,-0.08271,-0.09801,8.0,319.83919859675154,0.1282455
1941-06-17,-0.03523,-0.02041,7.0,300.0852482604597,0.0407151
1941-06-18,-0.0252,0.05033,5.0,206.596917569517,0.0562863
1941-06-19,-0.05489,0.11013,5.0,206.49216906908745,0.1230509
1941-06-20,-0.12353,0.15571,5.0,218.4261550311381,0.1987593
1941-06-21,-0.22711,0.18469,6.0,230.88136088744636,0.2927274
1941-06-22,-0.35853,0.19567,6.0,241.3762179474092,0.4084489
1941-06-23,-0.50805,0.18836,6.0,249.6576922892114,0.5418434
1941-06-24,-0.66397,0.16361,6.0,256.1574180451023,0.6838307
1941-06-25,-0.81358,0.1234,6.0,261.3753814683374,0.8228852
1941-06-26,-0.94418,0.07078,6.0,265.71286818972794,0.9468293
1941-06-27,-1.04413,0.00963,6.0,269.47157661146537,1.0441743
1941-06-28,-1.10377,-0.05569,7.0,272.8883721635365,1.1051739
1941-06-29,-1.11625,-0.12072,7.0,276.1724239172105,1.1227589
1941-06-30,-1.07799,-0.18136,7.0,279.5499551352925,1.0931395
1941-07-01,-0.989,-0.23428,7.0,283.32689870576274,1.0163702
1941-07-02,-0.85286,-0.2773,7.0,288.0114832066788,0.8968084
1941-07-03,-0.67645,-0.30957,7.0,294.59068693164284,0.7439209
1941-07-04,-0.46943,-0.33164,7.0,305.2402046982411,0.5747605
1941-07-05,-0.24355,-0.34532,8.0,324.8051480019383,0.4225666
1941-07-06,-0.01178,-0.35342,8.0,358.0909555257907,0.3536163
1941-07-07,0.21266,-0.35933,1.0,30.61805111188508,0.4175432
1941-07-08,0.41733,-0.36672,2.0,48.69328749088584,0.5555609
1941-07-09,0.59155,-0.37909,2.0,57.34655121905813,0.7025957
1941-07-10,0.72734,-0.39953,2.0,61.21987833481349,0.829848
1941-07-11,0.82005,-0.43036,2.0,62.309633810909276,0.9261165
1941-07-12,0.86879,-0.47294,2.0,61.43761683087554,0.9891756
1941-07-13,0.87644,-0.52746,2.0,58.95958760150991,1.022918
1941-07-14,0.84927,-0.59274,2.0,55.08724827609237,1.0356642
1941-07-15,0.79631,-0.66617,2.0,50.08511871737494,1.0382158
1941-07-16,0.72831,-0.74366,1.0,44.40252971402222,1.0408965
1941-07-17,0.6566,-0.81981,1.0,38.69184062493872,1.050339
1941-07-18,0.59193,-0.88826,1.0,33.67919981204889,1.0674207
1941-07-19,0.54339,-0.9421,1.0,29.97574225857872,1.0875776
1941-07-20,0.51756,-0.97451,1.0,27.972667594580372,1.1034211
1941-07-21,0.51791,-0.97935,1.0,27.871244777364097,1.1078615
1941-07-22,0.54456,-0.95169,1.0,29.7783251711096,1.096476
1941-07-23,0.59423,-0.88822,1.0,33.78300475811753,1.0686647
1941-07-24,0.66056,-0.78748,1.0,39.990854169237906,1.0278445
1941-07-25,0.73453,-0.64995,2.0,48.495941937254145,0.9808003
1941-07-26,0.8052,-0.47802,2.0,59.303828760984445,0.9364027
1941-07-27,0.86046,-0.27597,2.0,72.217717793547,0.903632
1941-07-28,0.8881,-0.04992,2.0,86.7827962063184,0.8895019
1941-07-29,0.87686,0.19226,3.0,102.366950570587,0.8976901
1941-07-30,0.81764,0.44104,3.0,118.34269396669595,0.9290056
1941-07-31,0.70462,0.68553,3.0,134.2132448404698,0.9830772
1941-08-01,0.53627,0.91399,4.0,149.59835604700845,1.0596997
1941-08-02,0.31603,1.11472,4.0,164.17163945230286,1.1586525
1941-08-03,0.05249,1.27705,4.0,177.64632272505864,1.2781283
1941-08-04,-0.2411,1.3924,5.0,189.823603121566,1.4131196
1941-08-05,-0.54785,1.45513,5.0,200.63113364536383,1.554845
1941-08-06,-0.84871,1.46295,5.0,210.1195647025306,1.6913105
1941-08-07,-1.1241,1.41681,5.0,218.4285572929586,1.8085772
1941-08-08,-1.35561,1.3205,6.0,225.75166544324705,1.8924584
1941-08-09,-1.52735,1.18004,6.0,232.31010510691698,1.9301016
1941-08-10,-1.62709,1.00304,6.0,238.34772391334107,1.9114159
1941-08-11,-1.64709,0.79826,6.0,244.14291280270905,1.8303345
1941-08-12,-1.58455,0.57522,6.0,250.04819704269102,1.6857274
1941-08-13,-1.44179,0.34399,6.0,256.5809292876086,1.4822576
1941-08-14,-1.22609,0.115,6.0,264.6416706115406,1.2314713
1941-08-15,-0.94927,-0.10118,7.0,276.08402436268693,0.9546471
1941-08-16,-0.62703,-0.29424,7.0,295.1387797501519,0.6926354
1941-08-17,-0.27801,-0.45465,8.0,328.5549914798179,0.532913
1941-08-18,0.07721,-0.57429,1.0,7.657174418241453,0.579457
1941-08-19,0.41735,-0.64729,1.0,32.812510341176505,0.7701723
1941-08-20,0.7217,-0.67079,2.0,47.0938243908908,0.985297
1941-08-21,0.97157,-0.64543,2.0,56.40325531553519,1.1664169
1941-08-22,1.15169,-0.57558,2.0,63.44549664671909,1.28751
1941-08-23,1.25154,-0.46898,2.0,69.4579033430992,1.3365233
1941-08-24,1.26631,-0.33592,2.0,75.1430677749988,1.3101081
1941-08-25,1.19748,-0.18808,2.0,81.07386588695469,1.2121602
1941-08-26,1.05277,-0.03735,2.0,87.96812201402749,1.0534323
1941-08-27,0.84548,0.10531,3.0,97.09999326342385,0.8520133
1941-08-28,0.59333,0.2306,3.0,111.23880786869901,0.6365665
1941-08-29,0.31701,0.33139,4.0,136.2704785147215,0.4586008
1941-08-30,0.03842,0.40295,4.0,174.553494715296,0.4047775
1941-08-31,-0.22098,0.44295,5.0,206.51380550763542,0.495012
1941-09-01,-0.44185,0.45135,5.0,224.3906298900982,0.6316235
1941-09-02,-0.60834,0.43025,6.0,234.73004376256623,0.7451125
1941-09-03,-0.70915,0.3836,6.0,241.5897465044599,0.8062522
1941-09-04,-0.73824,0.31685,6.0,246.77116130172422,0.8033631
1941-09-05,-0.69516,0.2365,6.0,251.21121047522314,0.7342885
1941-09-06,-0.58491,0.14959,6.0,255.6541745589409,0.6037357
1941-09-07,-0.41747,0.06313,6.0,261.4008589274772,0.4222163
1941-09-08,-0.20694,-0.01644,7.0,274.54222710231596,0.207592
1941-09-09,0.02952,-0.08369,1.0,19.429290862396613,0.0887437
1941-09-10,0.27302,-0.13452,2.0,63.770017887880584,0.3043609
1941-09-11,0.50434,-0.16631,2.0,71.74963020255878,0.5310535
1941-09-12,0.70535,-0.17796,2.0,75.83978040759791,0.7274534
1941-09-13,0.86031,-0.16975,2.0,78.83819843543473,0.876897
1941-09-14,0.95704,-0.14329,2.0,81.48480940815303,0.9677074
1941-09-15,0.9878,-0.10129,2.0,84.14529630622499,0.9929796
1941-09-16,0.9498,-0.04742,2.0,87.14180694224738,0.950983
1941-09-17,0.84535,0.01389,3.0,90.94134591461906,0.8454641
1941-09-18,0.68167,0.07764,3.0,96.49780230659273,0.6860772
1941-09-19,0.47019,0.1386,3.0,106.424170179873,0.4901924
1941-09-20,0.2257,0.19165,3.0,130.33578566164599,0.2960916
1941-09-21,-0.03488,0.23221,5.0,188.54246886913452,0.234815
1941-09-22,-0.29379,0.25678,6.0,228.84570797822605,0.3901904
1941-09-23,-0.53372,0.26341,6.0,243.732005092491,0.5951822
1941-09-24,-0.73917,0.25206,6.0,251.17041332615344,0.7809651
1941-09-25,-0.89756,0.22464,6.0,255.948737507045,0.9252443
1941-09-26,-1.00016,0.18474,6.0,259.5348238798106,1.0170786
1941-09-27,-1.04271,0.13689,6.0,262.52081619620355,1.0516572
1941-09-28,-1.0256,0.08573,6.0,265.22174879729096,1.0291768
1941-09-29,-0.95365,0.03514,6.0,267.8897255781184,0.9542972
1941-09-30,-0.8356,-0.0123,7.0,270.8433307735579,0.8356906
1941-10-01,-0.68321,-0.05549,7.0,274.643344477623,0.6854597
1941-10-02,-0.51032,-0.09462,7.0,280.5041006459904,0.5190178
1941-10-03,-0.3317,-0.13069,7.0,291.5044701452998,0.3565176
1941-10-04,-0.16195,-0.16498,8.0,315.5310043173036,0.2311843
1941-10-05,-0.01447,-0.19859,8.0,355.8325828296716,0.1991165
1941-10-06,0.09952,-0.23211,1.0,23.207825377917544,0.2525456
1941-10-07,0.17172,-0.2655,1.0,32.89396708021994,0.316193
1941-10-08,0.19732,-0.29824,1.0,33.48921139385067,0.3576063
1941-10-09,0.17524,-0.32965,1.0,27.994848835521395,0.3733339
1941-10-10,0.10811,-0.35938,1.0,16.742529034420016,0.3752889
1941-10-11,0.00194,-0.38781,1.0,0.28661686155510324,0.3878148
1941-10-12,-0.13429,-0.41644,8.0,342.1269716604028,0.437557
1941-10-13,-0.28942,-0.44782,8.0,327.12596138192293,0.5332042
1941-10-14,-0.45079,-0.4852,8.0,317.10542878459785,0.6622919
1941-10-15,-0.60526,-0.53151,7.0,311.2880352215589,0.8055077
1941-10-16,-0.74013,-0.5881,7.0,308.4703075357264,0.9453328
1941-10-17,-0.84446,-0.65359,7.0,307.73893591887816,1.0678449
1941-10-18,-0.91012,-0.72342,7.0,308.47986191668554,1.162607
1941-10-19,-0.93257,-0.79081,7.0,310.2976100605721,1.2227294
1941-10-20,-0.91091,-0.84849,7.0,312.96811233175634,1.2448664
1941-10-21,-0.86208,-0.87628,8.0,315.46801696635197,1.2292471
1941-10-22,-0.77004,-0.89383,8.0,319.2549006012952,1.1797854
1941-10-23,-0.63982,-0.89937,8.0,324.5716070091779,1.1037374
1941-10-24,-0.47836,-0.89089,8.0,331.7665941607067,1.011194
1941-10-25,-0.29393,-0.86632,8.0,341.2586595548073,0.9148253
1941-10-26,-0.09543,-0.82367,8.0,353.39120501666844,0.8291798
1941-10-27,0.10832,-0.76121,1.0,8.098802920441102,0.7688783
1941-10-28,0.30913,-0.67775,1.0,24.518304493121377,0.7449204
1941-10-29,0.49995,-0.57285,1.0,41.11255496313271,0.7603335
1941-10-30,0.67522,-0.44707,2.0,56.491053880741504,0.8098109
1941-10-31,0.83097,-0.30211,2.0,70.02060279921265,0.8841841
1941-11-01,0.96487,-0.14097,2.0,81.68774995519094,0.9751136
1941-11-02,1.07604,0.03211,3.0,91.70925028827145,1.076519
1941-11-03,1.16478,0.21168,3.0,100.30017136131339,1.1838585
1941-11-04,1.23228,0.39131,3.0,107.61722399895636,1.2929182
1941-11-05,1.28021,0.56386,3.0,113.77077362930048,1.3988838
1941-11-06,1.31041,0.72186,3.0,118.84886378864493,1.4960803
1941-11-07,1.32459,0.85796,3.0,122.93183283571298,1.5781742
1941-11-08,1.32417,0.96538,3.0,126.09374614022177,1.6387143
1941-11-09,1.31018,1.0384,3.0,128.3990365129259,1.6717793
1941-11-10,1.2833,1.07276,3.0,129.89355238636927,1.6726246
1941-11-11,1.22646,1.08617,3.0,131.5285468078141,1.6382824
1941-11-12,1.1926,1.01778,3.0,130.47786312472041,1.5678555
1941-11-13,1.14854,0.90773,3.0,128.32051014489375,1.4639392
1941-11-14,1.09143,0.76236,3.0,124.93416321520448,1.3313197
1941-11-15,1.01938,0.5898,3.0,120.05311545560554,1.1777095
1941-11-16,0.9322,0.39941,3.0,113.1931751948253,1.0141623
1941-11-17,0.83181,0.20118,3.0,103.59635474426688,0.8557928
1941-11-18,0.7223,0.00502,3.0,90.39820044616229,0.7223174
1941-11-19,0.60962,-0.1797,2.0,73.57586457898792,0.6355538
1941-11-20,0.50091,-0.34462,2.0,55.472500368656895,0.608008
1941-11-21,0.40353,-0.48255,1.0,39.90388329720787,0.6290397
1941-11-22,0.32406,-0.58758,1.0,28.87745559973331,0.671018
1941-11-23,0.26728,-0.65509,1.0,22.195705465415386,0.7075178
1941-11-24,0.23547,-0.68184,1.0,19.05209438687092,0.7213542
1941-11-25,0.22803,-0.66609,1.0,18.898184487302387,0.7040409
1941-11-26,0.24162,-0.60776,1.0,21.68070272123086,0.6540279
1941-11-27,0.27046,-0.50863,1.0,28.001460572781042,0.5760669
1941-11-28,0.30692,-0.37233,1.0,39.49952662126316,0.4825241
1941-11-29,0.34208,-0.20423,2.0,59.16178102826173,0.3984076
1941-11-30,0.36638,-0.01121,2.0,88.24748792360599,0.3665515
1941-12-01,0.37025,0.19861,3.0,118.21005821286548,0.4201559
1941-12-02,0.34488,0.41618,4.0,140.35214024984117,0.5405072
1941-12-03,0.2832,0.63187,4.0,155.85838957167365,0.6924319
1941-12-04,0.18072,0.83598,4.0,167.8016548446893,0.8552908
1941-12-05,0.03631,1.01946,4.0,177.9601644864348,1.0201064
1941-12-06,-0.14753,1.17476,5.0,187.15790904378858,1.1839874
1941-12-07,-0.36491,1.29659,5.0,195.71863178398797,1.3469614
1941-12-08,-0.60721,1.3824,5.0,203.71316303064168,1.5098786
1941-12-09,-0.86399,1.43226,5.0,211.09986890402456,1.6726768
1941-12-10,-1.12382,1.44844,5.0,217.8072792351484,1.8332893
1941-12-11,-1.37504,1.43462,5.0,223.78520141047153,1.9871763
1941-12-12,-1.60637,1.39508,6.0,229.0267494013538,2.1275978
1941-12-13,-1.80746,1.33403,6.0,233.57011905446944,2.2464523
1941-12-14,-1.96938,1.25508,6.0,237.49075948477645,2.3353124
1941-12-15,-2.08511,1.16102,6.0,240.8902946069834,2.3865564
1941-12-16,-2.14993,1.05375,6.0,243.8890366301356,2.3942823
1941-12-17,-2.1617,0.93454,6.0,246.62034342459623,2.3550608
1941-12-18,-2.12098,0.8043,6.0,249.23269670411827,2.2683594
1941-12-19,-2.03091,0.66401,6.0,251.89474202221135,2.1367042
1941-12-20,-1.89702,0.51502,6.0,254.81093982765012,1.9656883
1941-12-21,-1.72675,0.35941,6.0,258.24219255660813,1.7637577
1941-12-22,-1.52889,0.20002,6.0,262.54650006339887,1.5419185
1941-12-23,-1.31297,0.04044,6.0,268.2358248536299,1.3135927
1941-12-24,-1.08858,-0.11525,7.0,276.0434981796039,1.0946639
1941-12-25,-0.86471,-0.2628,7.0,286.90491427977304,0.9037628
1941-12-26,-0.64926,-0.39825,7.0,301.52456264719365,0.7616703
1941-12-27,-0.44856,-0.51837,8.0,319.12945130633864,0.6855024
1941-12-28,-0.26723,-0.62101,8.0,336.7170587504571,0.676066
1941-12-29,-0.10805,-0.7054,8.0,351.2913785142771,0.7136273
1941-12-30,0.02784,-0.77226,1.0,2.064620767220873,0.7727616
1941-12-31,0.14078,-0.82368,1.0,9.69904022185031,0.8356242
1942-01-01,0.23239,-0.86274,1.0,15.075537611565807,0.8934906
1942-01-02,0.30546,-0.89283,1.0,18.88713052621935,0.9436373
1942-01-03,0.36386,-0.9169,1.0,21.645017857298,0.9864582
1942-01-04,0.41233,-0.93688,1.0,23.754761396854462,1.0236015
1942-01-05,0.45604,-0.95343,1.0,25.56249555380748,1.0568829
1942-01-06,0.50006,-0.96621,1.0,27.363731552007067,1.0879439
1942-01-07,0.54879,-0.97428,1.0,29.39158239298783,1.1182092
1942-01-08,0.60544,-0.97656,1.0,31.797760070842088,1.1490114
1942-01-09,0.67176,-0.97216,1.0,34.64437094062757,1.1816753
1942-01-10,0.74779,-0.96051,1.0,37.90198207537017,1.2172794
1942-01-11,0.83191,-0.94139,1.0,41.467157034930466,1.2562999
1942-01-12,0.92099,-0.91479,2.0,45.193504931072425,1.2980999
1942-01-13,1.01066,-0.88077,2.0,48.928500030934885,1.340593
1942-01-14,1.09576,-0.83929,2.0,52.54993361843948,1.3802527
1942-01-15,1.17084,-0.79017,2.0,55.98559218602861,1.4125279
1942-01-16,1.2306,-0.73302,2.0,59.219406915232724,1.4323739
1942-01-17,1.2704,-0.66739,2.0,62.285326369863796,1.4350351
1942-01-18,1.28663,-0.59298,2.0,65.2560437715576,1.4167012
